"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","docker-swarm-worker-3",,,,"User:","ubuntu"
"Cmdline:","dstat -N ens3 --output 2-cassandra-swarm-3-ContainerIPs_NET-ens3-docker-swarm-worker-3.csv --noheaders --noupdate 5",,,,"Date:","19 Sep 2017 10:59:57 UTC"

"total cpu usage",,,,,,"dsk/total",,"net/ens3",,"paging",,"system",
23.033,22.577,46.180,0.114,0.0,8.096,0.0,11468.800,1485421.200,1477822.800,0.0,0.0,13341.200,32883.800
46.111,24.667,18.333,2.111,0.0,8.778,0.0,5170790.400,1390895.600,1343932.0,0.0,0.0,11224.600,31306.400
39.824,23.432,25.633,3.740,0.0,7.371,819.200,18559795.200,1175325.200,1153527.600,0.0,0.0,10866.200,29011.400
18.993,19.680,53.089,0.458,0.0,7.780,0.0,819200.0,1253576.600,1251977.600,0.0,0.0,12189.400,29298.400
30.665,26.268,31.567,1.466,0.0,10.034,0.0,2623078.400,1575372.800,1560634.600,0.0,0.0,13759.800,35618.400
22.474,25.199,41.203,2.043,0.0,9.081,0.0,2723020.800,1589191.600,1571309.400,0.0,0.0,13990.200,34448.600
34.554,25.400,29.291,1.373,0.0,9.382,0.0,2630451.200,1622878.0,1600537.600,0.0,0.0,13705.200,35618.600
19.178,22.603,49.315,1.027,0.0,7.877,0.0,2736128.0,1419580.600,1412899.600,0.0,0.0,13174.600,31894.400
33.705,25.223,32.366,1.004,0.0,7.701,0.0,2527232.0,1489997.0,1469821.0,0.0,0.0,12860.200,33696.0
25.261,23.059,41.831,1.622,0.0,8.227,0.0,2468249.600,1494061.0,1477913.0,0.0,0.0,13265.200,33238.0
28.132,22.551,40.319,0.342,0.0,8.656,0.0,2722201.600,1521541.800,1499366.800,0.0,0.0,13320.200,33602.200
44.653,24.587,19.956,3.308,0.0,7.497,819.200,12909772.800,1335186.800,1309379.800,0.0,0.0,10305.0,30372.200
18.456,20.917,52.685,0.224,0.0,7.718,0.0,17203.200,1160594.0,1153749.0,0.0,0.0,11481.400,27811.800
25.058,25.520,38.568,2.194,0.0,8.661,0.0,4864409.600,1564490.200,1554516.800,0.0,0.0,13685.600,34167.800
25.989,26.328,38.644,0.0,0.0,9.040,0.0,5734.400,1571508.400,1556802.400,0.0,0.0,14140.200,34841.0
25.913,25.571,35.616,3.311,0.0,9.589,0.0,5332172.800,1634123.400,1618946.400,0.0,0.0,14091.800,35224.600
27.024,24.287,40.365,0.0,0.0,8.324,0.0,11468.800,1522754.0,1510048.600,0.0,0.0,12966.200,33023.0
28.654,24.856,36.709,0.806,0.0,8.976,0.0,2770534.400,1579987.400,1567249.600,0.0,0.0,13922.600,35484.0
51.774,28.271,10.421,0.776,0.0,8.758,0.0,3747840.0,1351124.200,1323575.200,0.0,0.0,10869.800,33198.600
28.939,20.447,40.559,3.240,0.0,6.816,819.200,19008716.800,1130936.400,1126623.400,0.0,0.0,10740.0,27818.400
25.676,24.212,38.288,1.689,0.0,10.135,0.0,2792652.800,1578395.800,1553917.800,0.0,0.0,13654.600,33943.200
28.263,23.496,37.571,1.362,0.0,9.308,0.0,2703360.0,1570166.400,1565727.800,0.0,0.0,14608.600,36215.0
27.388,26.467,34.407,1.266,0.0,10.472,0.0,2451046.400,1734376.200,1718221.600,0.0,0.0,15090.800,37779.600
26.166,23.208,40.842,1.365,0.0,8.419,819.200,2838528.0,1511344.600,1489184.200,0.0,0.0,14021.800,34275.0
26.857,23.086,40.343,0.457,0.0,9.257,0.0,3691315.200,1574810.800,1557812.400,0.0,0.0,13280.400,33100.400
29.412,24.798,36.909,0.346,0.0,8.535,0.0,1610547.200,1614166.400,1598973.600,0.0,0.0,13980.400,34592.800
27.475,25.250,36.707,1.780,0.0,8.788,0.0,2415001.600,1640701.200,1630041.600,0.0,0.0,14107.200,35309.200
49.616,25.796,11.965,4.171,0.0,8.452,0.0,12851609.600,1314390.0,1284552.200,0.0,0.0,11327.200,32221.600
20.785,24.134,46.305,0.231,0.0,8.545,0.0,36044.800,1508364.800,1501375.800,0.0,0.0,14039.200,33926.0
29.795,23.402,38.356,1.142,0.0,7.306,0.0,4449075.200,1488469.200,1472961.200,0.0,0.0,12863.600,33063.0
23.672,23.903,43.303,0.231,0.0,8.891,0.0,683212.800,1622441.600,1613544.400,0.0,0.0,14137.800,34739.800
26.959,25.461,35.369,2.074,0.0,10.138,819.200,2628812.800,1646220.0,1625268.400,0.0,0.0,13413.800,34581.0
26.424,22.779,42.255,0.797,0.0,7.745,0.0,2806579.200,1389471.400,1381062.200,0.0,0.0,12914.200,32415.0
32.553,28.205,28.094,1.226,0.0,9.922,0.0,2602598.400,1653281.400,1633295.200,0.0,0.0,14241.0,36505.800
52.723,23.638,15.142,1.961,0.0,6.536,0.0,3785523.200,1124976.600,1097186.0,0.0,0.0,9588.200,27804.400
19.359,22.451,47.194,3.207,0.0,7.789,819.200,17319526.400,1358980.400,1354771.200,0.0,0.0,13030.200,31431.200
28.050,24.059,38.312,2.052,0.0,7.526,0.0,4213964.800,1488169.0,1480256.800,0.0,0.0,13151.0,33570.400
26.351,24.324,40.428,0.0,0.0,8.896,0.0,18841.600,1518964.200,1504910.0,0.0,0.0,13354.600,33562.200
27.190,22.639,38.567,2.503,0.0,9.101,0.0,5065113.600,1500050.0,1479846.400,0.0,0.0,12913.400,32255.400
26.280,25.484,39.249,0.114,0.0,8.874,0.0,1051033.600,1560190.0,1544387.0,0.0,0.0,13261.800,33942.0
27.313,26.867,35.563,1.672,0.0,8.584,0.0,3582361.600,1592747.0,1575004.200,0.0,0.0,13827.0,34393.400
29.398,23.496,37.230,1.135,0.0,8.740,0.0,657817.600,1531018.800,1506702.600,0.0,0.0,13311.600,33561.0
24.340,23.995,40.758,0.918,0.0,9.989,0.0,2735308.800,1635329.600,1625928.0,0.0,0.0,14205.400,34863.200
50.549,24.725,14.176,2.418,0.0,8.132,0.0,12949094.400,1246503.600,1219504.800,0.0,0.0,10589.400,30855.400
22.146,23.973,45.776,0.457,0.0,7.648,0.0,2433843.200,1457478.800,1455514.600,0.0,0.0,13599.400,32610.0
28.246,24.146,37.927,1.708,0.0,7.973,0.0,4573593.600,1528939.800,1507594.0,0.0,0.0,13165.800,32927.400
27.067,24.689,40.430,0.0,0.0,7.814,0.0,526745.600,1490922.600,1476367.0,0.0,0.0,13858.400,34133.600
28.766,26.048,34.428,1.359,0.0,9.400,0.0,2532966.400,1586681.200,1569292.800,0.0,0.0,13568.400,34207.200
27.211,23.129,41.043,0.567,0.0,8.050,819.200,2741043.200,1464992.400,1450622.800,0.0,0.0,13622.400,33592.0
27.841,27.159,36.136,0.341,0.0,8.523,0.0,981401.600,1624441.200,1600215.400,0.0,0.0,13946.400,35114.600
63.323,21.575,8.091,0.539,0.0,6.472,0.0,4614553.600,1013371.400,983580.400,0.0,0.0,7735.600,24058.600
50.547,21.444,19.037,2.954,0.0,6.018,819.200,17802035.200,1011503.0,989732.0,0.0,0.0,8614.800,26553.400
47.650,17.628,28.419,0.427,0.0,5.876,0.0,1246003.200,934285.800,920290.800,0.0,0.0,8207.800,24549.200
52.464,20.591,20.044,0.219,0.0,6.681,0.0,2548531.200,1023522.800,1003900.400,0.0,0.0,9082.400,26897.0
48.812,19.978,25.162,0.108,0.0,5.940,0.0,14581760.0,884148.800,864908.600,0.0,0.0,8307.200,23453.0
45.158,20.946,27.027,0.901,0.0,5.968,27033.600,52755660.800,897485.400,878942.800,0.0,0.0,8054.200,23524.800
22.870,21.973,38.453,9.417,0.0,7.287,819.200,6443827.200,1176516.0,1161748.600,0.0,0.0,11101.0,27140.800
27.305,23.921,39.440,0.700,0.0,8.635,35225.600,2542796.800,1585781.800,1569312.600,0.0,0.0,14274.600,35598.0
24.857,24.629,39.795,0.684,0.0,10.034,0.0,2636185.600,1661439.200,1648066.800,0.0,0.0,14715.800,35656.600
30.717,22.412,36.974,0.796,0.0,9.101,0.0,2573107.200,1482937.0,1458626.400,0.0,0.0,13221.0,33219.0
26.256,23.174,38.699,3.425,0.0,8.447,0.0,2870476.800,1335860.400,1303588.400,0.0,0.0,12153.600,31517.800
48.230,22.677,20.686,0.996,0.0,7.412,0.0,2516582.400,1268064.0,1232244.0,0.0,0.0,10394.800,29475.800
25.695,20.801,41.046,5.673,0.0,6.785,0.0,12165120.0,1099276.400,1088926.400,0.0,0.0,10474.600,26973.200
28.844,26.038,35.466,0.0,0.0,9.652,0.0,1530265.600,1620644.400,1598583.0,0.0,0.0,13839.600,35114.600
27.076,24.346,35.495,4.437,0.0,8.646,0.0,3629875.200,1534708.400,1514787.0,0.0,0.0,13416.800,33097.800
24.321,25.792,40.611,0.0,0.0,9.276,0.0,4915.200,1620064.600,1606674.600,0.0,0.0,14188.0,34619.0
30.882,22.851,35.747,2.489,0.0,8.032,0.0,5438668.800,1456485.200,1438532.0,0.0,0.0,12333.800,31893.0
23.198,27.140,38.851,0.113,0.0,10.698,0.0,18022.400,1647841.800,1630992.600,0.0,0.0,14279.800,35495.800
43.392,24.559,24.449,0.991,0.0,6.608,0.0,5113446.400,1282837.0,1247971.800,0.0,0.0,10862.0,30195.0
40.591,19.803,29.650,3.611,0.0,6.346,0.0,17539072.0,1040761.800,1026593.400,0.0,0.0,8843.800,26035.800
25.225,23.986,39.977,1.689,0.0,9.122,0.0,4628480.0,1483656.400,1468829.800,0.0,0.0,13176.200,32875.400
29.478,25.737,36.735,0.0,0.0,8.050,0.0,16384.0,1603059.600,1581868.0,0.0,0.0,13874.200,34662.800
26.471,23.982,39.027,1.357,0.0,9.163,0.0,5052825.600,1538977.200,1522254.0,0.0,0.0,13803.0,33958.800
18.395,17.837,58.082,0.0,0.0,5.686,0.0,21299.200,1083420.200,1039661.200,0.0,0.0,10326.800,25370.400
0.505,0.606,97.879,0.909,0.0,0.101,0.0,1138688.0,1891.200,1782.400,0.0,0.0,602.0,1212.800
1.215,0.911,97.470,0.101,0.0,0.304,0.0,39321.600,18067.600,15254.800,0.0,0.0,736.200,1503.600
21.564,18.547,52.514,0.223,0.0,7.151,0.0,676659.200,968430.200,968553.200,0.0,0.0,9402.400,24276.800
30.692,21.429,38.281,1.339,0.0,8.259,0.0,2464153.600,1235098.0,1222849.600,0.0,0.0,10287.0,28327.0
27.640,20.112,43.933,0.899,0.0,7.416,0.0,2167603.200,1300128.200,1296819.600,0.0,0.0,10571.400,27658.200
25.336,22.758,41.480,0.0,0.0,10.426,0.0,1106739.200,1569095.400,1550063.600,0.0,0.0,11519.200,30215.800
46.187,22.331,22.113,1.525,0.0,7.843,0.0,4051763.200,1308959.800,1267451.200,0.0,0.0,9316.400,26830.0
34.773,22.148,33.776,1.550,0.0,7.752,0.0,9758310.400,1336887.200,1305017.0,0.0,0.0,9504.600,26028.800
26.584,25.0,37.557,1.697,0.0,9.163,0.0,5125734.400,1671387.200,1631949.400,0.0,0.0,11562.200,29644.400
31.762,25.814,32.548,0.0,0.0,9.877,0.0,9830.400,1803726.800,1766623.800,0.0,0.0,12272.800,33828.400
32.920,28.974,26.156,1.691,0.0,10.259,0.0,5923635.200,1954117.800,1912374.400,0.0,0.0,13150.0,35393.600
33.929,25.0,30.804,0.0,0.0,10.268,0.0,20480.0,1812541.200,1754826.0,0.0,0.0,11900.600,32717.0
45.624,23.195,21.991,0.875,0.0,8.315,0.0,5414092.800,1503622.400,1444141.400,0.0,0.0,9745.0,27828.0
46.069,24.474,18.937,2.436,0.0,8.084,0.0,17330995.200,1470925.200,1436128.800,0.0,0.0,10081.200,29451.600
27.878,25.282,35.892,1.016,0.0,9.932,0.0,3484057.600,1621468.200,1584227.0,0.0,0.0,11563.600,30832.800
26.659,23.673,40.708,0.111,0.0,8.850,0.0,1885798.400,1585952.800,1573378.0,0.0,0.0,10654.0,28430.600
29.186,26.584,33.937,0.792,0.0,9.502,0.0,2694348.800,1844006.0,1805732.400,0.0,0.0,11358.0,31182.800
32.916,24.715,31.891,1.595,0.0,8.884,0.0,3028582.400,1825641.400,1781353.600,0.0,0.0,12243.600,32208.800
35.601,28.912,23.129,0.227,0.0,12.132,0.0,2958131.200,2028204.800,1978939.800,0.0,0.0,13759.600,37288.400
31.384,25.197,32.171,0.787,0.0,10.461,0.0,3405414.400,1822507.800,1782390.400,0.0,0.0,12015.600,31409.600
45.344,24.612,20.843,0.554,0.0,8.647,0.0,2609971.200,1661791.800,1606672.800,0.0,0.0,10732.200,30218.600
53.304,22.026,16.079,1.322,0.0,7.269,0.0,13695385.600,1316757.600,1272037.200,0.0,0.0,9540.600,26268.200
33.030,29.841,23.576,2.506,0.0,11.048,0.0,3063808.0,1982100.600,1927004.200,0.0,0.0,13597.400,37344.200
23.727,20.910,46.479,0.758,0.0,8.126,0.0,2623078.400,1300504.600,1266144.200,0.0,0.0,9482.200,24444.600
36.633,32.992,16.724,0.683,0.0,12.969,0.0,2566553.600,2186207.800,2126347.600,0.0,0.0,14865.0,41429.600
30.847,25.311,32.090,2.034,0.0,9.718,0.0,3037593.600,1770953.400,1749954.800,0.0,0.0,12329.200,33410.0
30.056,23.799,33.743,3.464,0.0,8.939,0.0,2868838.400,1572423.200,1528886.400,0.0,0.0,10732.200,29252.0
55.303,22.619,13.095,0.216,0.0,8.766,0.0,2938470.400,1319148.400,1269811.400,0.0,0.0,9179.400,25709.400
30.565,28.018,27.907,2.436,0.0,11.074,14745.600,18613043.200,1702299.400,1659728.200,0.0,0.0,11687.800,31823.0
36.031,25.831,26.164,1.885,0.0,10.089,0.0,5538611.200,1673271.0,1644612.600,0.0,0.0,11883.600,32389.800
28.460,26.562,34.152,0.0,0.0,10.826,0.0,11468.800,1874867.400,1824398.800,0.0,0.0,12552.0,33208.200
34.343,25.140,27.946,1.235,0.0,11.336,0.0,5870387.200,1698766.400,1628334.200,0.0,0.0,11384.400,31955.400
26.142,24.658,38.584,0.0,0.0,10.616,0.0,15564.800,1828132.400,1807426.600,0.0,0.0,12292.600,32198.0
33.521,23.847,30.821,2.925,0.0,8.886,0.0,5917900.800,1644634.400,1602770.600,0.0,0.0,11725.600,31568.600
29.920,29.010,27.190,0.114,0.0,13.766,0.0,23756.800,2145601.400,2102889.400,0.0,0.0,13819.200,37798.0
53.493,22.817,12.336,3.275,0.0,8.079,819.200,16207872.0,1373841.200,1339609.200,0.0,0.0,10217.0,28622.800
27.602,28.167,31.222,0.905,0.0,12.104,0.0,355532.800,1956679.0,1898211.600,0.0,0.0,13237.800,36303.400
31.849,24.276,32.962,0.668,0.0,10.245,0.0,5807308.800,1628550.400,1585638.600,0.0,0.0,11558.0,31935.200
30.578,27.633,31.257,0.113,0.0,10.419,0.0,12288.0,1963915.0,1917705.0,0.0,0.0,12493.400,34083.800
31.696,21.875,34.375,2.344,0.0,9.710,0.0,5693440.0,1659600.400,1603453.800,0.0,0.0,10982.0,29280.600
33.221,26.846,26.063,2.796,0.0,11.074,206438.400,2662400.0,1883910.800,1833796.400,0.0,0.0,12327.600,33683.0
55.361,19.584,17.396,0.766,0.0,6.893,239206.400,3589734.400,1205190.400,1165307.800,0.0,0.0,7853.600,23155.0
49.622,21.297,17.946,2.595,0.0,8.541,341606.400,17919180.800,1346710.800,1315487.800,0.0,0.0,8777.400,26467.800
53.173,19.803,19.365,0.656,0.0,7.002,310476.800,4717772.800,1207625.800,1169230.400,0.0,0.0,8220.400,23645.0
53.175,21.744,17.653,0.0,0.0,7.427,262144.0,14745.600,1251099.200,1209123.400,0.0,0.0,8632.200,25224.200
45.336,18.980,29.501,0.0,0.0,6.182,210534.400,14585036.800,1044048.0,1016983.400,0.0,0.0,7594.200,21175.200
47.309,23.543,12.668,8.296,0.0,8.184,650444.800,61527654.400,1214426.200,1170709.0,0.0,0.0,8529.200,24320.400
32.921,26.517,30.449,0.112,0.0,10.0,1495040.0,2179072.0,1742554.400,1585416.600,0.0,0.0,12178.600,33775.200
34.847,25.880,27.582,1.249,0.0,10.443,1400012.800,2689433.600,1831931.0,1870251.200,0.0,0.0,11942.400,33182.400
30.331,28.620,30.217,0.456,0.0,10.376,1207500.800,3327590.400,1973711.400,1919352.800,0.0,0.0,13101.600,34931.0
49.234,24.398,17.943,0.875,0.0,7.549,930611.200,2563276.800,1401047.400,1350785.600,0.0,0.0,10040.400,28471.400
26.334,26.788,34.166,2.838,0.0,9.875,1019904.0,12900761.600,1701650.400,1641974.600,0.0,0.0,11851.0,31639.400
36.099,26.233,26.457,1.121,0.0,10.090,1038745.600,2511667.200,1776387.800,1709359.800,0.0,0.0,11599.400,31989.600
26.126,29.054,31.869,1.239,0.0,11.712,1226342.400,3330867.200,1901236.800,1816406.0,0.0,0.0,12116.800,33932.0
30.290,24.276,33.296,2.450,0.0,9.688,1140326.400,2812313.600,1625810.800,1556921.400,0.0,0.0,10421.400,29087.0
28.219,27.324,33.147,0.224,0.0,11.086,1309081.600,3123609.600,1865018.800,1790117.200,0.0,0.0,12301.600,33169.200
52.478,20.690,18.427,2.478,0.0,5.927,466944.0,2701721.600,1248433.800,1190716.0,0.0,0.0,8365.600,24717.400
40.646,22.049,26.837,2.784,0.0,7.684,0.0,20187545.600,1434541.200,1400813.800,0.0,0.0,9702.800,27669.800
30.682,27.841,28.750,1.591,0.0,11.136,0.0,2691891.200,1881026.800,1830097.400,0.0,0.0,12745.800,35736.600
33.148,28.587,25.695,2.002,0.0,10.567,25395.200,3230924.800,1895924.800,1841058.200,0.0,0.0,13130.0,35676.600
30.640,25.589,31.874,1.347,0.0,10.550,0.0,2555904.0,1827013.0,1781345.800,0.0,0.0,12044.200,31650.800
34.171,30.171,23.314,0.229,0.0,12.114,0.0,3515187.200,2158641.200,2089040.600,0.0,0.0,14115.600,38450.400
33.812,25.193,29.282,1.768,0.0,9.945,0.0,2649292.800,1629709.0,1555551.200,0.0,0.0,10753.800,30845.600
28.346,29.921,29.921,0.337,0.0,11.474,0.0,3439820.800,2039520.600,1969075.0,0.0,0.0,13630.400,36965.800
46.347,22.683,20.938,1.636,0.0,8.397,0.0,2863923.200,1394800.400,1336711.800,0.0,0.0,9777.600,27984.200
35.440,31.264,18.623,3.047,0.0,11.625,0.0,13452902.400,1943757.800,1869528.800,0.0,0.0,14126.400,39455.200
36.323,29.484,20.964,1.570,0.0,11.659,0.0,2729574.400,1806712.600,1729479.400,0.0,0.0,12296.600,34850.0
27.598,29.162,31.732,0.782,0.0,10.726,0.0,3298918.400,2005318.0,1935077.0,0.0,0.0,12640.800,34596.0
34.983,28.459,24.747,1.575,0.0,10.236,0.0,2828697.600,1812023.800,1735516.0,0.0,0.0,11383.600,32140.400
23.735,24.747,38.695,1.575,0.0,11.249,0.0,3221094.400,1697626.400,1672873.0,0.0,0.0,11855.400,31234.800
47.519,20.728,21.830,1.764,0.0,8.159,0.0,2759884.800,1393935.0,1359924.600,0.0,0.0,8981.200,25517.200
41.667,30.444,13.667,3.667,0.0,10.556,0.0,20694630.400,1756129.0,1665942.400,0.0,0.0,11844.600,33081.0
27.436,22.172,39.530,1.680,0.0,9.183,0.0,3439820.800,1580394.200,1539627.400,0.0,0.0,10368.800,28045.800
32.772,25.926,31.987,0.112,0.0,9.203,0.0,23756.800,1796517.200,1732287.400,0.0,0.0,11771.400,32906.800
35.147,27.778,24.376,1.814,0.0,10.884,0.0,5665587.200,1974870.200,1910856.0,0.0,0.0,12005.800,33753.800
26.765,29.157,33.030,0.0,0.0,11.048,0.0,11468.800,1988589.800,1929413.0,0.0,0.0,12741.200,34437.800
34.483,25.584,28.587,1.669,0.0,9.677,0.0,6166937.600,1775433.400,1695924.600,0.0,0.0,11556.200,32585.200
25.169,24.379,41.196,0.0,0.0,9.255,0.0,12288.0,1740771.200,1703487.400,0.0,0.0,11412.600,30119.400
49.015,23.304,16.958,3.063,0.0,7.659,0.0,5838438.400,1531058.600,1450610.200,0.0,0.0,9719.0,27335.800
34.847,29.058,24.631,1.249,0.0,10.216,0.0,10522624.0,1962954.400,1890986.800,0.0,0.0,13040.800,35988.400
31.305,24.226,32.190,3.982,0.0,8.296,0.0,5967872.0,1659142.0,1616074.200,0.0,0.0,11380.200,30742.400
28.114,28.800,31.429,0.0,0.0,11.657,0.0,19660.800,1954838.400,1889986.400,0.0,0.0,12665.400,35164.800
40.629,29.854,17.733,1.459,0.0,10.325,0.0,5621350.400,1979851.0,1887621.400,0.0,0.0,12812.0,36257.0
21.935,20.922,49.606,0.0,0.0,7.537,0.0,11468.800,1401486.600,1369607.600,0.0,0.0,9759.0,25357.400
50.220,26.432,13.216,1.762,0.0,8.370,0.0,5896601.600,1620562.600,1557123.600,0.0,0.0,11848.400,32022.400
47.671,24.919,15.493,2.709,0.0,9.209,257228.800,18465587.200,1522460.600,1457278.600,0.0,0.0,9384.400,27857.400
33.895,27.497,26.936,1.235,0.0,10.438,1173094.400,5570560.0,1829135.400,1748454.200,0.0,0.0,12306.400,34251.600
30.543,25.226,34.615,0.113,0.0,9.502,1141145.600,20480.0,1798135.600,1753027.400,0.0,0.0,11977.200,32849.200
36.954,27.324,23.180,2.352,0.0,10.190,1311539.200,5945753.600,1867456.800,1801192.200,0.0,0.0,12881.400,35899.600
30.168,26.816,31.844,0.0,0.0,11.173,1108377.600,12288.0,1842612.800,1777279.600,0.0,0.0,12167.400,33603.0
37.330,30.995,19.683,0.792,0.0,11.199,620953.600,6188236.800,2045666.400,1962930.0,0.0,0.0,13540.600,38533.400
21.983,21.767,48.707,0.108,0.0,7.435,0.0,14745.600,1408591.800,1382027.0,0.0,0.0,10068.200,26169.400
46.840,25.621,15.576,2.596,0.0,9.368,0.0,5781913.600,1790163.0,1744372.800,0.0,0.0,12087.0,33693.400
59.433,25.300,6.325,0.0,0.0,8.942,0.0,31948.800,1580965.200,1508982.0,0.0,0.0,10413.200,31608.0
37.838,32.658,14.752,4.392,0.0,10.360,1220608.0,16813260.800,1973329.600,1863013.400,0.0,0.0,13577.800,39899.600
26.376,24.541,40.596,0.0,0.0,8.486,1188659.200,19660.800,1666086.200,1646789.400,0.0,0.0,11349.800,30542.0
30.838,27.598,30.279,2.346,0.0,8.939,1034649.600,5929369.600,1801243.200,1742038.600,0.0,0.0,12170.600,32845.800
26.357,22.038,44.297,0.0,0.0,7.309,1180467.200,11468.800,1416519.0,1377235.200,0.0,0.0,9653.800,25688.0
25.479,21.646,40.474,3.382,0.0,9.019,1310720.0,5446041.600,1533352.200,1530201.600,0.0,0.0,10635.0,27324.400
53.704,24.074,13.725,0.0,0.0,8.497,969113.600,18022.400,1329631.400,1288117.200,0.0,0.0,8943.800,26238.800
47.682,25.828,15.894,1.987,0.0,8.609,969932.800,21434368.0,1419840.400,1370060.400,0.0,0.0,9864.600,28034.200
54.086,20.538,19.140,0.323,0.0,5.914,461209.600,2463334.400,1122339.200,1063161.600,0.0,0.0,7428.0,22073.600
55.892,22.486,14.595,0.216,0.0,6.811,0.0,2154496.0,1219497.400,1185439.0,0.0,0.0,9177.200,25696.200
49.564,22.767,18.627,0.763,0.0,8.279,3276.800,14588313.600,1265855.800,1219429.0,0.0,0.0,9003.400,25293.600
51.705,21.892,16.172,3.630,0.0,6.601,0.0,56810700.800,1115863.200,1063891.800,0.0,0.0,7498.800,21696.600
50.725,23.411,16.722,2.676,0.0,6.466,6739558.400,7072972.800,1232334.200,1191893.400,0.0,0.0,8700.400,25033.0
43.488,27.594,19.978,0.442,0.0,8.499,7131136.0,2421555.200,1366166.200,1340804.200,0.0,0.0,10004.600,27350.600
58.671,20.608,12.500,1.351,0.0,6.869,8662220.800,2558361.600,1265497.400,1220265.400,0.0,0.0,7931.0,24379.600
44.049,22.024,25.473,1.557,0.0,6.897,8365670.400,2325708.800,1202869.0,1171549.600,0.0,0.0,8968.200,25244.400
58.057,22.517,11.258,1.104,0.0,7.064,5114265.600,2198732.800,1150009.800,1120560.200,0.0,0.0,8418.800,24896.0
49.224,23.171,16.075,4.767,0.0,6.763,6044057.600,25692569.600,1131703.200,1092743.200,0.0,0.0,8419.600,23044.200
49.833,25.195,12.040,3.679,0.0,9.253,6024396.800,35902259.200,1403069.200,1360054.200,0.0,0.0,9869.600,29033.200
53.496,20.866,18.424,0.888,0.0,6.326,9061171.200,3066265.600,1169612.800,1127534.400,0.0,0.0,8252.400,22391.0
45.434,25.114,20.662,0.571,0.0,8.219,10696294.400,1821081.600,1371371.0,1309759.400,0.0,0.0,8951.600,26131.400
49.830,25.312,15.210,1.135,0.0,8.513,11590860.800,2526412.800,1284634.800,1248472.800,0.0,0.0,8452.200,24603.400
50.631,24.569,16.303,0.918,0.0,7.577,13814169.600,2370764.800,1181759.800,1145127.600,0.0,0.0,9061.600,25110.400
41.090,21.680,29.739,0.681,0.0,6.810,15729459.200,1703116.800,1085264.600,1044625.200,0.0,0.0,7753.800,22429.800
52.800,26.629,9.943,3.543,0.0,7.086,11494195.200,19021824.0,1244256.800,1201275.800,0.0,0.0,9485.200,26002.0
63.991,22.248,5.046,1.606,0.0,7.110,7298252.800,40710963.200,1117875.0,1067034.400,0.0,0.0,7635.600,22974.0
55.780,27.385,7.183,0.673,0.0,8.979,7488307.200,2057011.200,1352250.0,1321248.200,0.0,0.0,9954.0,28944.800
46.207,22.069,23.793,1.954,0.0,5.977,14569472.0,19581337.600,1010477.800,960912.800,0.0,0.0,7150.800,20515.400
49.943,19.296,22.474,0.795,0.0,7.491,14240972.800,2025881.600,1137694.0,1096505.0,0.0,0.0,7687.800,22456.0
43.665,24.434,24.095,0.339,0.0,7.466,15656550.400,6553.600,1293843.200,1252026.400,0.0,0.0,9243.600,27074.0
47.410,23.536,19.707,1.464,0.0,7.883,15590195.200,6719897.600,1221671.600,1177592.400,0.0,0.0,8394.800,24461.400
49.035,25.766,11.237,4.540,0.0,9.421,11617075.200,44566937.600,1493175.0,1434490.600,0.0,0.0,10624.800,30489.0
50.965,26.220,14.642,0.568,0.0,7.605,16681369.600,1767833.600,1417029.800,1352481.0,0.0,0.0,8680.800,26803.600
37.262,30.864,20.763,2.581,0.0,8.530,3176038.400,14578483.200,1404272.200,1335800.800,0.0,0.0,9422.0,27110.800
33.906,32.302,21.879,0.916,0.0,10.997,1794048.0,2460057.600,2063138.800,1995661.800,0.0,0.0,13736.400,37867.800
52.193,22.368,13.048,3.180,0.0,9.211,1284505.600,2980249.600,1507099.0,1419679.600,0.0,0.0,9234.200,27223.0
32.404,29.501,25.087,2.207,0.0,10.801,1652326.400,13462732.800,1906604.600,1837304.400,0.0,0.0,13309.800,36584.0
30.995,25.339,33.371,0.452,0.0,9.842,1468006.400,2621440.0,1717352.400,1682635.600,0.0,0.0,11417.0,30949.600
33.750,29.659,24.886,0.909,0.0,10.795,1678540.800,6231654.400,1957930.400,1903703.200,0.0,0.0,12846.800,36181.0
28.668,25.508,35.892,0.113,0.0,9.819,1520435.200,55705.600,1723109.800,1707569.200,0.0,0.0,12449.200,32919.800
26.786,25.335,38.170,0.446,0.0,9.263,1389363.200,5542707.200,1619474.600,1583983.0,0.0,0.0,10843.800,28217.200
65.872,22.644,4.334,0.108,0.0,7.042,1153433.600,92569.600,1322108.200,1254959.600,0.0,0.0,8836.0,26248.400
40.663,27.956,18.122,2.762,0.0,10.497,1389363.200,20965785.600,1619851.200,1545998.800,0.0,0.0,11555.600,32408.200
32.525,23.815,34.730,0.772,0.0,8.159,1363148.800,2626355.200,1570279.200,1512029.600,0.0,0.0,10668.200,30075.800
26.190,26.757,35.034,0.454,0.0,11.565,1572864.0,2842624.0,1815462.800,1736923.400,0.0,0.0,11991.200,33019.200
17.819,14.039,61.663,0.972,0.0,5.508,787251.200,2809036.800,931822.800,884445.0,0.0,0.0,7397.400,19461.0
0.405,0.608,97.872,1.013,0.0,0.101,0.0,1903820.800,2329.200,2245.400,0.0,0.0,575.800,1128.400
